ID	Gene	week0.1	week4.1
candidate656_5	candidate656	13	13
candidate656_6	candidate656	8	9
candidate656_7	candidate656	4	15
candidate656_8	candidate656	15	9
candidate656_9	candidate656	50	51
candidate656_10	candidate656	5	7
candidate657_1	candidate657	6	12
candidate657_2	candidate657	21	64
candidate657_3	candidate657	14	8
candidate657_4	candidate657	5	9
candidate657_5	candidate657	3	6
candidate657_6	candidate657	94	126
candidate657_7	candidate657	16	8
candidate657_8	candidate657	6	4
candidate657_9	candidate657	17	35
candidate657_10	candidate657	61	72
candidate658_1	candidate658	15	6
candidate658_2	candidate658	15	26
candidate658_3	candidate658	17	24
candidate658_4	candidate658	60	44
candidate658_5	candidate658	12	4
candidate658_6	candidate658	9	7
candidate658_7	candidate658	24	15
candidate658_8	candidate658	9	16
candidate658_9	candidate658	55	59
candidate658_10	candidate658	6	24
candidate659_1	candidate659	31	43
candidate659_2	candidate659	65	76
candidate659_3	candidate659	111	105
candidate659_4	candidate659	10	37
candidate659_5	candidate659	24	40
candidate659_6	candidate659	39	32
candidate659_7	candidate659	7	18
candidate659_8	candidate659	11	16
candidate659_9	candidate659	8	16
candidate659_10	candidate659	0	0
candidate660_1	candidate660	31	21
candidate660_2	candidate660	15	26
candidate660_3	candidate660	55	65
candidate660_4	candidate660	30	32
candidate660_5	candidate660	22	14
candidate660_6	candidate660	21	12
candidate660_7	candidate660	2	9
candidate660_8	candidate660	8	3
candidate660_9	candidate660	43	26
candidate660_10	candidate660	8	1
candidate661_1	candidate661	14	29
candidate661_2	candidate661	13	15
candidate661_3	candidate661	4	6
candidate661_4	candidate661	18	20
candidate661_5	candidate661	8	19
candidate661_6	candidate661	10	10
candidate661_7	candidate661	14	27
candidate661_8	candidate661	1	0
candidate661_9	candidate661	13	19
candidate661_10	candidate661	10	9
candidate662_1	candidate662	39	27
candidate662_2	candidate662	37	29
candidate662_3	candidate662	56	75
candidate662_4	candidate662	89	103
candidate662_5	candidate662	2	1
candidate662_6	candidate662	11	20
candidate662_7	candidate662	35	47
candidate662_8	candidate662	13	14
candidate662_9	candidate662	17	38
candidate662_10	candidate662	2	4
candidate663_1	candidate663	69	82
candidate663_2	candidate663	6	8
candidate663_3	candidate663	3	5
candidate663_4	candidate663	50	45
candidate663_5	candidate663	25	37
candidate663_6	candidate663	13	22
candidate663_7	candidate663	15	11
candidate663_8	candidate663	12	13
candidate663_9	candidate663	3	5
candidate663_10	candidate663	10	6
candidate664_1	candidate664	18	12
candidate664_2	candidate664	87	69
candidate664_3	candidate664	1	2
candidate664_4	candidate664	7	2
candidate664_5	candidate664	4	5
candidate664_6	candidate664	11	18
candidate664_7	candidate664	11	3
candidate664_8	candidate664	34	40
candidate664_9	candidate664	12	37
candidate664_10	candidate664	8	16
candidate665_1	candidate665	18	22
candidate665_2	candidate665	5	13
candidate665_3	candidate665	14	5
candidate665_4	candidate665	5	4
candidate665_5	candidate665	2	1
candidate665_6	candidate665	15	19
candidate665_7	candidate665	3	4
candidate665_8	candidate665	5	0
candidate665_9	candidate665	30	55
candidate665_10	candidate665	6	7
candidate666_1	candidate666	20	15
candidate666_2	candidate666	27	13
candidate666_3	candidate666	32	32
candidate666_4	candidate666	4	0
candidate666_5	candidate666	20	33
candidate666_6	candidate666	5	5
candidate666_7	candidate666	2	3
candidate666_8	candidate666	8	6
candidate666_9	candidate666	11	12
candidate666_10	candidate666	12	12
candidate667_1	candidate667	10	12
candidate667_2	candidate667	4	7
candidate667_3	candidate667	5	1
candidate667_4	candidate667	7	15
candidate667_5	candidate667	14	13
candidate667_6	candidate667	12	17
candidate667_7	candidate667	6	5
candidate667_8	candidate667	12	3
candidate667_9	candidate667	6	5
candidate667_10	candidate667	14	23
candidate668_1	candidate668	20	30
candidate668_2	candidate668	22	32
candidate668_3	candidate668	10	24
candidate668_4	candidate668	16	26
candidate668_5	candidate668	38	63
candidate668_6	candidate668	35	59
candidate668_7	candidate668	6	6
candidate668_8	candidate668	41	36
candidate668_9	candidate668	11	10
candidate668_10	candidate668	8	7
candidate669_1	candidate669	6	11
candidate669_2	candidate669	19	25
candidate669_3	candidate669	8	15
candidate669_4	candidate669	4	4
candidate669_5	candidate669	14	24
candidate669_6	candidate669	22	15
candidate669_7	candidate669	6	6
candidate669_8	candidate669	26	18
candidate669_9	candidate669	6	3
candidate669_10	candidate669	11	8
candidate670_1	candidate670	20	15
candidate670_2	candidate670	0	0
candidate670_3	candidate670	44	74
candidate670_4	candidate670	14	8
candidate670_5	candidate670	8	6
candidate670_6	candidate670	26	44
candidate670_7	candidate670	119	118
candidate670_8	candidate670	3	11
candidate670_9	candidate670	1	6
candidate670_10	candidate670	3	10
candidate672_1	candidate672	4	5
candidate672_2	candidate672	12	13
candidate672_3	candidate672	3	3
candidate672_4	candidate672	3	3
candidate672_5	candidate672	2	1
candidate672_6	candidate672	39	38
candidate672_7	candidate672	8	6
candidate672_8	candidate672	3	0
candidate672_9	candidate672	5	6
candidate672_10	candidate672	8	8
candidate673_1	candidate673	7	3
candidate673_2	candidate673	12	8
candidate673_3	candidate673	17	7
candidate673_4	candidate673	1	4
candidate673_5	candidate673	26	36
candidate673_6	candidate673	18	12
candidate673_7	candidate673	16	27
candidate673_8	candidate673	7	3
candidate673_9	candidate673	5	3
candidate673_10	candidate673	8	14
candidate674_1	candidate674	15	15
candidate674_2	candidate674	15	19
candidate674_3	candidate674	24	26
candidate674_4	candidate674	23	46
candidate674_5	candidate674	208	186
candidate674_6	candidate674	39	82
candidate674_7	candidate674	9	16
candidate674_9	candidate674	17	10
candidate674_10	candidate674	37	48
candidate675_1	candidate675	15	12
candidate675_2	candidate675	36	16
candidate675_3	candidate675	5	0
candidate675_4	candidate675	7	5
candidate675_5	candidate675	25	48
candidate675_6	candidate675	37	46
candidate675_7	candidate675	5	13
candidate675_8	candidate675	16	11
candidate675_9	candidate675	6	6
candidate675_10	candidate675	28	26
candidate676_1	candidate676	8	11
candidate676_2	candidate676	8	5
candidate676_3	candidate676	55	43
candidate676_4	candidate676	15	21
candidate676_5	candidate676	40	42
candidate676_6	candidate676	10	6
candidate676_7	candidate676	15	25
candidate676_8	candidate676	12	22
candidate676_9	candidate676	2	4
candidate676_10	candidate676	31	15
candidate677_1	candidate677	5	11
candidate677_2	candidate677	11	15
candidate677_3	candidate677	34	47
candidate677_4	candidate677	4	5
candidate677_5	candidate677	40	26
candidate677_6	candidate677	11	14
candidate677_7	candidate677	19	6
candidate677_8	candidate677	54	62
candidate677_9	candidate677	35	16
candidate677_10	candidate677	8	6
candidate678_1	candidate678	8	17
candidate678_2	candidate678	37	56
candidate678_3	candidate678	7	13
candidate678_4	candidate678	74	28
candidate678_5	candidate678	4	9
candidate678_6	candidate678	5	1
candidate678_7	candidate678	20	27
candidate678_8	candidate678	14	24
candidate678_9	candidate678	17	20
candidate678_10	candidate678	18	42
candidate681_1	candidate681	20	2
candidate681_2	candidate681	7	13
candidate681_3	candidate681	4	9
candidate681_4	candidate681	46	42
candidate681_5	candidate681	33	30
candidate681_6	candidate681	9	12
candidate681_7	candidate681	6	14
candidate681_8	candidate681	13	13
candidate681_9	candidate681	3	4
candidate682_1	candidate682	8	15
candidate682_2	candidate682	10	13
candidate682_3	candidate682	44	40
candidate682_4	candidate682	40	89
candidate682_5	candidate682	12	18
candidate682_6	candidate682	11	4
candidate682_7	candidate682	7	5
candidate682_8	candidate682	27	23
candidate682_9	candidate682	63	57
candidate682_10	candidate682	18	16
candidate683_1	candidate683	24	28
candidate683_2	candidate683	69	93
candidate683_3	candidate683	3	5
candidate683_4	candidate683	150	186
candidate683_5	candidate683	10	5
candidate683_6	candidate683	7	15
candidate683_7	candidate683	8	2
candidate683_8	candidate683	4	9
candidate683_9	candidate683	0	0
candidate683_10	candidate683	9	13
candidate684_1	candidate684	8	3
candidate684_2	candidate684	4	0
candidate684_3	candidate684	8	15
candidate684_4	candidate684	4	7
candidate684_5	candidate684	14	9
candidate684_6	candidate684	15	12
candidate684_7	candidate684	26	19
candidate684_8	candidate684	11	14
candidate684_9	candidate684	6	3
candidate684_10	candidate684	11	21
candidate685_1	candidate685	22	7
candidate685_2	candidate685	19	18
candidate685_3	candidate685	58	29
candidate685_4	candidate685	14	10
candidate685_5	candidate685	28	26
candidate685_6	candidate685	4	2
candidate685_7	candidate685	13	2
candidate685_8	candidate685	17	15
candidate685_9	candidate685	11	0
candidate685_10	candidate685	3	1
candidate686_1	candidate686	1	0
candidate686_2	candidate686	8	17
candidate686_3	candidate686	2	1
candidate686_4	candidate686	9	22
candidate686_5	candidate686	9	17
candidate686_6	candidate686	7	6
candidate686_7	candidate686	13	7
candidate686_8	candidate686	57	36
candidate686_9	candidate686	3	3
candidate686_10	candidate686	40	51
candidate687_1	candidate687	15	20
candidate687_2	candidate687	22	29
candidate687_3	candidate687	1	1
candidate687_4	candidate687	1	0
candidate687_5	candidate687	98	84
candidate687_6	candidate687	33	45
candidate687_7	candidate687	19	33
candidate687_8	candidate687	14	19
candidate687_9	candidate687	18	23
candidate687_10	candidate687	14	15
candidate690_1	candidate690	17	22
candidate690_2	candidate690	1	0
candidate690_3	candidate690	16	1
candidate690_4	candidate690	39	26
candidate690_5	candidate690	7	8
candidate690_6	candidate690	4	3
candidate690_7	candidate690	1	9
candidate690_8	candidate690	31	12
candidate690_9	candidate690	8	6
candidate690_10	candidate690	10	10
candidate691_1	candidate691	6	8
candidate691_2	candidate691	21	26
candidate691_3	candidate691	29	40
candidate691_4	candidate691	23	20
candidate691_5	candidate691	38	72
candidate691_6	candidate691	15	8
candidate691_7	candidate691	31	51
candidate691_8	candidate691	13	18
candidate691_9	candidate691	33	29
candidate691_10	candidate691	7	6
candidate692_1	candidate692	4	11
candidate692_2	candidate692	56	50
candidate692_3	candidate692	5	0
candidate692_4	candidate692	21	21
candidate692_5	candidate692	9	5
candidate692_6	candidate692	18	18
candidate692_7	candidate692	5	5
candidate692_8	candidate692	16	24
candidate692_9	candidate692	2	0
candidate692_10	candidate692	5	9
candidate693_1	candidate693	5	15
candidate693_2	candidate693	24	57
candidate693_3	candidate693	0	0
candidate693_4	candidate693	6	6
candidate693_5	candidate693	2	11
candidate693_6	candidate693	20	52
candidate693_7	candidate693	26	41
candidate693_8	candidate693	18	12
candidate693_9	candidate693	24	22
candidate693_10	candidate693	15	29
candidate694_1	candidate694	45	41
candidate694_2	candidate694	10	33
candidate694_3	candidate694	0	0
candidate694_4	candidate694	30	33
candidate694_5	candidate694	13	23
candidate694_6	candidate694	27	41
candidate694_7	candidate694	14	20
candidate694_8	candidate694	1	4
candidate694_9	candidate694	45	35
candidate694_10	candidate694	3	3
candidate695_1	candidate695	1	9
candidate695_2	candidate695	12	25
candidate695_3	candidate695	69	41
candidate695_4	candidate695	4	5
candidate695_5	candidate695	36	12
candidate695_6	candidate695	49	66
candidate695_7	candidate695	34	38
candidate695_8	candidate695	23	26
candidate695_9	candidate695	34	29
candidate695_10	candidate695	7	7
candidate696_1	candidate696	24	20
candidate696_2	candidate696	3	2
candidate696_3	candidate696	18	18
candidate696_4	candidate696	43	31
candidate696_5	candidate696	18	15
candidate696_6	candidate696	52	60
candidate696_7	candidate696	6	3
candidate696_8	candidate696	113	148
candidate696_9	candidate696	7	1
candidate696_10	candidate696	12	21
candidate697_1	candidate697	2	2
candidate697_2	candidate697	1	5
candidate697_3	candidate697	17	17
candidate697_4	candidate697	3	0
candidate697_5	candidate697	19	23
candidate697_6	candidate697	14	8
candidate697_7	candidate697	13	5
candidate697_8	candidate697	11	7
candidate697_9	candidate697	55	58
candidate697_10	candidate697	17	32
candidate698_1	candidate698	27	32
candidate698_2	candidate698	4	9
candidate698_3	candidate698	13	14
candidate698_4	candidate698	8	9
candidate698_5	candidate698	15	18
candidate698_6	candidate698	16	8
candidate698_7	candidate698	9	7
candidate698_8	candidate698	69	67
candidate698_9	candidate698	17	11
candidate698_10	candidate698	7	10
candidate699_1	candidate699	34	26
candidate699_2	candidate699	30	38
candidate699_3	candidate699	30	35
candidate699_4	candidate699	16	27
candidate699_5	candidate699	6	9
candidate699_7	candidate699	26	16
candidate699_9	candidate699	16	5
candidate699_10	candidate699	28	36
candidate700_1	candidate700	25	28
candidate700_2	candidate700	15	25
candidate700_3	candidate700	31	61
candidate700_4	candidate700	59	62
candidate700_5	candidate700	13	33
candidate700_6	candidate700	84	107
candidate700_7	candidate700	56	45
candidate700_8	candidate700	8	16
candidate700_9	candidate700	29	51
candidate700_10	candidate700	9	8
candidate701_1	candidate701	20	24
candidate701_2	candidate701	30	14
candidate701_3	candidate701	2	8
candidate701_4	candidate701	14	8
candidate701_5	candidate701	46	46
candidate701_6	candidate701	22	20
candidate701_7	candidate701	0	0
candidate701_8	candidate701	55	69
candidate701_9	candidate701	32	24
candidate701_10	candidate701	0	1
candidate704_1	candidate704	16	8
candidate704_2	candidate704	51	45
candidate704_3	candidate704	14	14
candidate704_4	candidate704	9	4
candidate704_5	candidate704	8	7
candidate704_6	candidate704	23	26
candidate704_7	candidate704	11	36
candidate704_8	candidate704	9	13
candidate704_9	candidate704	17	14
candidate704_10	candidate704	2	8
candidate705_1	candidate705	26	29
candidate705_2	candidate705	32	24
candidate705_3	candidate705	24	30
candidate705_4	candidate705	5	9
candidate705_5	candidate705	0	0
candidate705_6	candidate705	3	2
candidate705_7	candidate705	11	4
candidate705_8	candidate705	14	5
candidate705_9	candidate705	18	12
candidate705_10	candidate705	13	13
candidate706_1	candidate706	4	9
candidate706_2	candidate706	16	16
candidate706_3	candidate706	0	0
candidate706_4	candidate706	6	4
candidate706_5	candidate706	12	15
candidate706_6	candidate706	12	13
candidate706_7	candidate706	1	0
candidate706_8	candidate706	2	4
candidate706_9	candidate706	6	11
candidate706_10	candidate706	6	3
candidate707_1	candidate707	57	56
candidate707_2	candidate707	110	114
candidate707_3	candidate707	6	10
candidate707_4	candidate707	10	8
candidate707_5	candidate707	71	128
candidate707_6	candidate707	27	21
candidate707_7	candidate707	3	2
candidate707_8	candidate707	21	28
candidate707_9	candidate707	8	14
candidate707_10	candidate707	83	83
candidate708_1	candidate708	18	7
candidate708_2	candidate708	6	4
candidate708_3	candidate708	18	9
candidate708_4	candidate708	13	9
candidate708_5	candidate708	5	7
candidate708_6	candidate708	6	10
candidate708_7	candidate708	11	9
candidate708_8	candidate708	7	0
candidate708_9	candidate708	5	8
candidate708_10	candidate708	30	36
candidate709_1	candidate709	27	26
candidate709_2	candidate709	31	45
candidate709_3	candidate709	22	31
candidate709_4	candidate709	11	8
candidate709_5	candidate709	6	7
candidate709_6	candidate709	66	59
candidate709_7	candidate709	13	14
candidate709_8	candidate709	1	0
candidate709_9	candidate709	35	54
candidate709_10	candidate709	2	7
candidate710_1	candidate710	3	4
candidate710_2	candidate710	13	19
candidate710_3	candidate710	4	6
candidate710_4	candidate710	0	2
candidate710_5	candidate710	34	27
candidate710_6	candidate710	19	6
candidate710_7	candidate710	9	11
candidate710_8	candidate710	64	51
candidate710_9	candidate710	41	86
candidate710_10	candidate710	17	30
candidate711_1	candidate711	6	10
candidate711_2	candidate711	10	17
candidate711_3	candidate711	10	3
candidate711_4	candidate711	15	13
candidate711_5	candidate711	10	11
candidate711_6	candidate711	4	11
candidate711_7	candidate711	7	2
candidate711_8	candidate711	20	20
candidate711_9	candidate711	18	20
candidate711_10	candidate711	2	1
candidate712_1	candidate712	2	2
candidate712_2	candidate712	7	21
candidate712_3	candidate712	10	8
candidate712_4	candidate712	18	20
candidate712_5	candidate712	9	11
candidate712_6	candidate712	5	3
candidate712_7	candidate712	5	4
candidate712_8	candidate712	8	5
candidate712_9	candidate712	5	27
candidate712_10	candidate712	42	24
candidate714_1	candidate714	9	5
candidate714_2	candidate714	19	28
candidate714_3	candidate714	10	11
candidate714_4	candidate714	4	0
candidate714_5	candidate714	0	0
candidate714_6	candidate714	19	14
candidate714_7	candidate714	10	14
candidate714_8	candidate714	3	4
candidate714_9	candidate714	10	1
candidate714_10	candidate714	14	11
candidate715_1	candidate715	9	7
candidate715_2	candidate715	13	9
candidate715_3	candidate715	14	6
candidate715_4	candidate715	2	2
candidate715_5	candidate715	11	8
candidate715_6	candidate715	46	51
candidate715_7	candidate715	13	8
candidate715_8	candidate715	22	22
candidate715_9	candidate715	42	34
candidate715_10	candidate715	6	12
candidate717_1	candidate717	1	12
candidate717_2	candidate717	20	19
candidate717_3	candidate717	16	12
candidate717_4	candidate717	14	11
candidate717_5	candidate717	43	42
candidate717_6	candidate717	6	4
candidate717_7	candidate717	231	257
candidate717_8	candidate717	9	6
candidate717_9	candidate717	21	9
candidate717_10	candidate717	32	25
candidate718_1	candidate718	14	23
candidate718_2	candidate718	17	10
candidate718_3	candidate718	30	29
candidate718_4	candidate718	4	7
candidate718_5	candidate718	6	2
candidate718_6	candidate718	6	5
candidate718_7	candidate718	104	102
candidate718_8	candidate718	16	32
candidate718_9	candidate718	2	8
candidate718_10	candidate718	37	37
candidate719_1	candidate719	66	79
candidate719_2	candidate719	17	29
candidate719_3	candidate719	2	1
candidate719_4	candidate719	15	3
candidate719_5	candidate719	4	9
candidate719_6	candidate719	20	22
candidate719_7	candidate719	14	21
candidate719_8	candidate719	0	0
candidate719_9	candidate719	15	26
candidate719_10	candidate719	11	18
candidate720_1	candidate720	8	6
candidate720_2	candidate720	45	63
candidate720_3	candidate720	5	3
candidate720_4	candidate720	2	4
candidate720_5	candidate720	4	12
candidate720_6	candidate720	19	18
candidate720_7	candidate720	15	10
candidate720_8	candidate720	10	18
candidate720_9	candidate720	4	18
candidate720_10	candidate720	6	4
candidate721_1	candidate721	8	7
candidate721_2	candidate721	33	34
candidate721_3	candidate721	20	10
candidate721_4	candidate721	12	16
candidate721_5	candidate721	8	5
candidate721_6	candidate721	24	20
candidate721_7	candidate721	31	21
candidate721_8	candidate721	13	17
candidate721_9	candidate721	20	19
candidate721_10	candidate721	17	19
candidate722_1	candidate722	2	1
candidate722_2	candidate722	27	19
candidate722_3	candidate722	0	1
candidate722_4	candidate722	37	59
candidate722_5	candidate722	42	64
candidate722_6	candidate722	22	19
candidate722_7	candidate722	4	1
candidate722_8	candidate722	3	1
candidate722_9	candidate722	9	14
candidate722_10	candidate722	2	4
candidate723_1	candidate723	13	41
candidate723_2	candidate723	4	4
candidate723_3	candidate723	5	2
candidate723_4	candidate723	14	21
candidate723_5	candidate723	15	35
candidate723_6	candidate723	12	16
candidate723_7	candidate723	9	7
candidate723_8	candidate723	15	19
candidate723_9	candidate723	30	45
candidate723_10	candidate723	9	13
candidate725_1	candidate725	50	60
candidate725_2	candidate725	5	1
candidate725_3	candidate725	28	15
candidate725_4	candidate725	4	1
candidate725_5	candidate725	0	0
candidate725_6	candidate725	10	11
candidate725_7	candidate725	6	4
candidate725_8	candidate725	15	15
candidate725_9	candidate725	48	59
candidate725_10	candidate725	27	56
candidate726_1	candidate726	22	15
candidate726_2	candidate726	10	17
candidate726_3	candidate726	88	87
candidate726_4	candidate726	1	0
candidate726_5	candidate726	61	69
candidate726_6	candidate726	0	0
candidate726_7	candidate726	6	6
candidate726_8	candidate726	16	19
candidate726_9	candidate726	13	8
candidate726_10	candidate726	24	8
candidate727_1	candidate727	23	14
candidate727_2	candidate727	11	15
candidate727_3	candidate727	30	45
candidate727_4	candidate727	26	18
candidate727_5	candidate727	17	14
candidate727_6	candidate727	9	3
candidate727_7	candidate727	22	30
candidate727_8	candidate727	4	16
candidate727_9	candidate727	14	8
candidate727_10	candidate727	5	2
candidate728_1	candidate728	19	24
candidate728_2	candidate728	9	16
candidate728_3	candidate728	9	3
candidate728_4	candidate728	35	41
candidate728_5	candidate728	17	24
candidate728_6	candidate728	1	7
candidate728_7	candidate728	37	46
candidate728_8	candidate728	19	42
candidate728_9	candidate728	14	4
candidate728_10	candidate728	45	50
candidate729_1	candidate729	16	15
candidate729_2	candidate729	2	1
candidate729_3	candidate729	31	27
candidate729_4	candidate729	55	86
candidate729_5	candidate729	15	7
candidate729_6	candidate729	2	2
candidate729_7	candidate729	17	20
candidate729_8	candidate729	89	92
candidate729_9	candidate729	24	41
candidate729_10	candidate729	1	1
candidate731_1	candidate731	0	6
candidate731_2	candidate731	17	24
candidate731_3	candidate731	47	39
candidate731_4	candidate731	6	6
candidate731_5	candidate731	6	11
candidate731_6	candidate731	11	14
candidate731_7	candidate731	3	3
candidate731_8	candidate731	10	23
candidate731_9	candidate731	15	24
candidate731_10	candidate731	6	7
candidate732_1	candidate732	5	3
candidate732_2	candidate732	11	5
candidate732_3	candidate732	9	7
candidate732_4	candidate732	14	24
candidate732_5	candidate732	10	8
candidate732_6	candidate732	9	13
candidate732_7	candidate732	96	89
candidate732_8	candidate732	6	7
candidate732_9	candidate732	35	43
candidate732_10	candidate732	2	2
candidate733_1	candidate733	12	25
candidate733_2	candidate733	33	37
candidate733_3	candidate733	12	6
candidate733_4	candidate733	8	22
candidate733_5	candidate733	5	0
candidate733_6	candidate733	13	11
candidate733_7	candidate733	18	25
candidate733_8	candidate733	6	1
candidate733_9	candidate733	0	5
candidate733_10	candidate733	13	5
candidate734_1	candidate734	11	24
candidate734_2	candidate734	1	0
candidate734_3	candidate734	37	23
candidate734_4	candidate734	32	25
candidate734_5	candidate734	15	25
candidate734_6	candidate734	36	29
candidate734_7	candidate734	4	3
candidate734_8	candidate734	9	5
candidate734_9	candidate734	8	6
candidate734_10	candidate734	17	35
candidate735_1	candidate735	3	0
candidate735_2	candidate735	9	7
candidate735_3	candidate735	27	41
candidate735_4	candidate735	50	54
candidate735_5	candidate735	16	13
candidate735_6	candidate735	11	12
candidate735_7	candidate735	6	12
candidate735_8	candidate735	10	11
candidate735_9	candidate735	23	7
candidate735_10	candidate735	223	237
candidate736_1	candidate736	13	18
candidate736_2	candidate736	9	11
candidate736_3	candidate736	45	68
candidate736_4	candidate736	16	7
candidate736_5	candidate736	2	1
candidate736_6	candidate736	8	11
candidate736_7	candidate736	12	15
candidate736_8	candidate736	34	18
candidate736_9	candidate736	22	12
candidate736_10	candidate736	18	13
candidate737_1	candidate737	5	16
candidate737_2	candidate737	22	28
candidate737_3	candidate737	8	29
candidate737_4	candidate737	9	10
candidate737_5	candidate737	80	96
candidate737_6	candidate737	27	24
candidate737_7	candidate737	14	15
candidate737_8	candidate737	7	11
candidate737_9	candidate737	7	3
candidate737_10	candidate737	24	29
candidate738_1	candidate738	26	33
candidate738_2	candidate738	35	52
candidate738_3	candidate738	39	41
candidate738_4	candidate738	14	12
candidate738_5	candidate738	75	92
candidate738_6	candidate738	98	114
candidate738_7	candidate738	23	27
candidate738_8	candidate738	9	12
candidate738_9	candidate738	29	42
candidate738_10	candidate738	17	29
candidate739_1	candidate739	53	27
candidate739_2	candidate739	6	8
candidate739_3	candidate739	5	20
candidate739_4	candidate739	7	6
candidate739_5	candidate739	45	46
candidate739_6	candidate739	23	19
candidate739_7	candidate739	26	28
candidate739_8	candidate739	28	47
candidate739_9	candidate739	24	27
candidate739_10	candidate739	20	14
candidate740_1	candidate740	25	31
candidate740_2	candidate740	13	24
candidate740_3	candidate740	11	28
candidate740_4	candidate740	16	28
candidate740_5	candidate740	14	7
candidate740_6	candidate740	8	6
candidate740_7	candidate740	8	7
candidate740_8	candidate740	10	7
candidate740_9	candidate740	8	9
candidate740_10	candidate740	9	12
candidate741_1	candidate741	9	1
candidate741_2	candidate741	6	15
candidate741_3	candidate741	14	5
candidate741_4	candidate741	19	27
candidate741_5	candidate741	9	20
candidate741_6	candidate741	7	4
candidate741_7	candidate741	93	121
candidate741_8	candidate741	7	12
candidate741_9	candidate741	8	12
candidate741_10	candidate741	11	4
candidate742_1	candidate742	23	30
candidate742_2	candidate742	68	55
candidate742_3	candidate742	15	22
candidate742_4	candidate742	16	5
candidate742_5	candidate742	3	1
candidate742_6	candidate742	18	16
candidate742_7	candidate742	32	45
candidate742_8	candidate742	9	18
candidate742_9	candidate742	15	14
candidate742_10	candidate742	13	6
candidate743_1	candidate743	9	12
candidate743_2	candidate743	14	17
candidate743_3	candidate743	12	10
candidate743_4	candidate743	12	14
candidate743_5	candidate743	12	31
candidate743_6	candidate743	4	8
candidate743_7	candidate743	19	17
candidate743_8	candidate743	16	28
candidate743_9	candidate743	3	1
candidate743_10	candidate743	27	34
candidate744_1	candidate744	7	5
candidate744_2	candidate744	25	23
candidate744_3	candidate744	43	65
candidate744_4	candidate744	8	3
candidate744_5	candidate744	23	70
candidate744_6	candidate744	0	0
candidate744_7	candidate744	17	34
candidate744_8	candidate744	21	23
candidate744_9	candidate744	4	3
candidate744_10	candidate744	6	6
candidate745_1	candidate745	10	15
candidate745_2	candidate745	8	0
candidate745_3	candidate745	3	5
candidate745_4	candidate745	7	2
candidate745_5	candidate745	8	10
candidate745_6	candidate745	2	6
candidate745_7	candidate745	18	24
candidate745_8	candidate745	31	44
candidate745_9	candidate745	6	16
candidate745_10	candidate745	11	7
candidate746_1	candidate746	30	31
candidate746_2	candidate746	27	31
candidate746_3	candidate746	73	76
candidate746_4	candidate746	12	1
candidate746_5	candidate746	24	8
candidate746_6	candidate746	15	25
candidate746_7	candidate746	54	66
candidate746_8	candidate746	12	29
candidate746_9	candidate746	4	4
candidate746_10	candidate746	46	40
candidate748_1	candidate748	7	18
candidate748_2	candidate748	38	30
candidate748_3	candidate748	63	66
candidate748_4	candidate748	20	28
candidate748_5	candidate748	4	6
candidate748_6	candidate748	13	4
candidate748_7	candidate748	34	42
candidate748_8	candidate748	11	31
candidate748_9	candidate748	1	2
candidate748_10	candidate748	3	8
candidate749_1	candidate749	12	23
candidate749_2	candidate749	10	6
candidate749_3	candidate749	22	38
candidate749_4	candidate749	5	8
candidate749_5	candidate749	13	9
candidate749_6	candidate749	6	8
candidate749_7	candidate749	5	10
candidate749_8	candidate749	4	7
candidate749_9	candidate749	21	37
candidate749_10	candidate749	21	15
candidate750_1	candidate750	9	6
candidate750_2	candidate750	20	23
candidate750_3	candidate750	28	21
candidate750_4	candidate750	13	15
candidate750_5	candidate750	22	15
candidate750_6	candidate750	12	24
candidate750_7	candidate750	12	21
candidate750_8	candidate750	6	4
candidate750_9	candidate750	17	33
candidate750_10	candidate750	14	15
candidate751_1	candidate751	8	2
candidate751_2	candidate751	13	7
candidate751_3	candidate751	26	44
candidate751_4	candidate751	7	5
candidate751_5	candidate751	8	17
candidate751_6	candidate751	1	0
candidate751_7	candidate751	8	7
candidate751_8	candidate751	19	27
candidate751_9	candidate751	30	52
candidate751_10	candidate751	24	28
candidate752_1	candidate752	37	42
candidate752_2	candidate752	22	21
candidate752_3	candidate752	40	50
candidate752_4	candidate752	124	131
candidate752_5	candidate752	23	18
candidate752_6	candidate752	3	6
candidate752_7	candidate752	11	10
candidate752_8	candidate752	19	25
candidate752_9	candidate752	21	42
candidate752_10	candidate752	44	40
candidate753_1	candidate753	2	2
candidate753_2	candidate753	43	42
candidate753_3	candidate753	36	29
candidate753_4	candidate753	15	6
candidate753_5	candidate753	3	6
candidate753_6	candidate753	5	12
candidate753_7	candidate753	8	11
candidate753_8	candidate753	9	12
candidate753_9	candidate753	11	13
candidate753_10	candidate753	6	13
candidate754_1	candidate754	16	10
candidate754_2	candidate754	128	130
candidate754_3	candidate754	3	1
candidate754_4	candidate754	77	82
candidate754_5	candidate754	20	19
candidate754_6	candidate754	11	10
candidate754_7	candidate754	12	22
candidate754_8	candidate754	8	9
candidate754_9	candidate754	10	10
candidate754_10	candidate754	115	136
candidate755_1	candidate755	11	20
candidate755_2	candidate755	12	36
candidate755_3	candidate755	29	28
candidate755_4	candidate755	62	55
candidate755_5	candidate755	29	38
candidate755_6	candidate755	4	7
candidate755_7	candidate755	23	21
candidate755_8	candidate755	33	25
candidate755_9	candidate755	23	11
candidate755_10	candidate755	8	15
candidate756_1	candidate756	7	13
