ID	Gene	week0.1	week0.2	week4.1	week4.2
unknown2376_5	unknown2376	5	2	1	1
unknown2376_6	unknown2376	46	39	54	43
unknown2376_9	unknown2376	20	24	32	46
unknown2377_1	unknown2377	34	51	52	39
unknown2377_2	unknown2377	11	25	4	38
unknown2377_3	unknown2377	35	23	30	25
unknown2377_6	unknown2377	7	16	15	26
unknown2377_7	unknown2377	4	1	2	9
unknown2377_8	unknown2377	19	20	20	27
unknown2578_1	unknown2578	78	82	81	84
unknown2578_4	unknown2578	49	62	57	69
unknown2578_5	unknown2578	21	8	18	7
unknown2578_10	unknown2578	28	13	16	24
unknown2590_1	unknown2590	18	34	28	24
unknown2590_2	unknown2590	38	45	27	74
unknown2590_3	unknown2590	1	6	5	15
unknown2590_4	unknown2590	5	7	3	8
unknown2590_6	unknown2590	24	32	18	21
unknown2590_8	unknown2590	0	5	0	5
unknown2593_1	unknown2593	26	43	34	47
unknown2593_4	unknown2593	70	80	53	70
unknown2593_6	unknown2593	26	41	32	21
unknown2593_10	unknown2593	13	18	5	19
unknown2620_1	unknown2620	103	108	107	125
unknown2620_2	unknown2620	20	45	14	33
unknown2620_7	unknown2620	9	9	4	19
unknown2804_1	unknown2804	33	40	31	44
unknown2804_6	unknown2804	11	24	19	35
unknown2804_9	unknown2804	7	12	3	21
unknown2804_10	unknown2804	2	7	2	7
unknown2805_1	unknown2805	6	18	7	17
unknown2805_3	unknown2805	41	41	34	30
unknown2805_5	unknown2805	45	34	13	50
unknown3099_1	unknown3099	8	29	12	41
unknown3099_2	unknown3099	8	26	5	23
unknown3099_3	unknown3099	48	66	83	70
*	*	0	0	0	0
